bytes	files	directory
1342514474	1528	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_missing32_20260808_ep888/icp_replay_dataset
699430135	731	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_missing32_20260808_ep88/icp_replay_dataset
1196082020	1402	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_missing32_20260808_ep95/icp_replay_dataset
3723932009	4350	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_missing32_20260808_ep961/icp_replay_dataset
1409046099	1633	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_missing32_20260808_ep962/icp_replay_dataset
1607437508	1787	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep1038/icp_replay_dataset
2643910606	2986	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep1040/icp_replay_dataset
5901568015	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep205/icp_replay_dataset
2756806521	3290	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep268/icp_replay_dataset
1549838592	1873	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep295/icp_replay_dataset
1114924823	1250	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep367/icp_replay_dataset
1915747916	2350	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep498/icp_replay_dataset
1295423834	1441	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep4/icp_replay_dataset
4202091414	4587	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep5/icp_replay_dataset
1110402131	1244	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep647/icp_replay_dataset
5236204473	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep671/icp_replay_dataset
2848856462	3324	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep680/icp_replay_dataset
4764786601	5048	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep688/icp_replay_dataset
4039724848	5071	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep89/icp_replay_dataset
2403571851	2946	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_50ep_historical_outbound_rerun1_20260807_ep994/icp_replay_dataset
4891837196	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_cooldown_smoke_20260815_ep517/icp_replay_dataset
5008603885	6012	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep1002/icp_replay_dataset
3295024847	3797	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep1003/icp_replay_dataset
2215201800	2573	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep1004/icp_replay_dataset
5382393486	6016	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep1038/icp_replay_dataset
3092429640	3257	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep1062/icp_replay_dataset
1234792392	1396	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep189/icp_replay_dataset
207764873	196	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep18/icp_replay_dataset
5550396057	6021	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep205/icp_replay_dataset
876100385	976	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep20/icp_replay_dataset
5089862261	5778	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep226/icp_replay_dataset
5705771097	6016	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep228/icp_replay_dataset
922135108	1100	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep264/icp_replay_dataset
922112858	1100	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep266/icp_replay_dataset
1793077706	2120	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep268/icp_replay_dataset
1788148749	2093	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep271/icp_replay_dataset
1439542575	1636	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep291/icp_replay_dataset
5326728856	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep304/icp_replay_dataset
1483651015	1600	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep319/icp_replay_dataset
4949039999	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep324/icp_replay_dataset
2266707571	2753	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep351/icp_replay_dataset
541179425	642	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep353/icp_replay_dataset
5333757329	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep366/icp_replay_dataset
1030828766	1187	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep367/icp_replay_dataset
525172310	562	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep368/icp_replay_dataset
5091597763	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep376/icp_replay_dataset
440527204	462	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep426/icp_replay_dataset
1257829602	1332	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep428/icp_replay_dataset
1002283019	1076	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep463/icp_replay_dataset
1864062069	2148	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep470/icp_replay_dataset
5353225437	5712	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep476/icp_replay_dataset
1160015070	1185	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep479/icp_replay_dataset
4878709458	6010	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep484/icp_replay_dataset
5155295555	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep490/icp_replay_dataset
2394642696	2965	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep4/icp_replay_dataset
5366755709	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep517/icp_replay_dataset
5242067465	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep534/icp_replay_dataset
1115713359	1245	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep539/icp_replay_dataset
5231994536	6015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep555/icp_replay_dataset
2493431150	3107	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep566/icp_replay_dataset
3074143705	3561	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep579/icp_replay_dataset
271522446	310	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep621/icp_replay_dataset
901651856	1003	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep645/icp_replay_dataset
1161401801	1454	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep646/icp_replay_dataset
943248588	1033	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep647/icp_replay_dataset
4044096058	4550	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep658/icp_replay_dataset
1120133465	1274	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep669/icp_replay_dataset
1293664958	1485	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep670/icp_replay_dataset
1339637733	1514	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep671/icp_replay_dataset
2674318818	3111	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep679/icp_replay_dataset
406176141	431	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep688/icp_replay_dataset
5335636039	6016	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep696/icp_replay_dataset
895033058	975	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep705/icp_replay_dataset
780471524	887	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep733/icp_replay_dataset
645945050	686	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep783/icp_replay_dataset
500251941	524	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep784/icp_replay_dataset
639018566	674	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep785/icp_replay_dataset
5068469469	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep806/icp_replay_dataset
5329633184	6011	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep814/icp_replay_dataset
702282793	792	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep815/icp_replay_dataset
1367314026	1454	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep829/icp_replay_dataset
1079083414	1245	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep833/icp_replay_dataset
1359992813	1482	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep844/icp_replay_dataset
5518018249	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep86/icp_replay_dataset
1460196231	1606	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep885/icp_replay_dataset
1201184126	1366	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep888/icp_replay_dataset
1451787574	1696	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep889/icp_replay_dataset
5803988611	6012	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep88/icp_replay_dataset
920110469	1034	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep895/icp_replay_dataset
210170841	203	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep89/icp_replay_dataset
1434282832	1714	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep95/icp_replay_dataset
610574145	704	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep960/icp_replay_dataset
855938844	1003	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep961/icp_replay_dataset
567664868	644	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep962/icp_replay_dataset
890268713	1000	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep97/icp_replay_dataset
1927568711	2341	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep993/icp_replay_dataset
1862756109	2241	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_closure_off_cooldown_kdtree_100ep_20260815_ep994/icp_replay_dataset
1259832324	1396	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep1038/icp_replay_dataset
5183034597	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep1040/icp_replay_dataset
134437608	108	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep187/icp_replay_dataset
5770878727	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep205/icp_replay_dataset
2487872468	2960	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep268/icp_replay_dataset
1381178221	1681	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep295/icp_replay_dataset
5379638325	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_line2_phase01_30ep_20260803_ep367/icp_replay_dataset
